date,saham,volume
2022-06-21,INCO,25072000.0
2022-06-22,INCO,19487300.0
2022-06-23,INCO,84939600.0
2022-06-24,INCO,44395700.0
2022-06-27,INCO,89218000.0
2022-06-28,INCO,35292100.0
2022-06-29,INCO,49966300.0
2022-06-30,INCO,22993800.0
2022-07-01,INCO,30242300.0
2022-07-04,INCO,29050200.0
2022-07-05,INCO,25983200.0
2022-07-06,INCO,20712700.0
2022-07-07,INCO,20694600.0
2022-07-08,INCO,20129500.0
2022-07-11,INCO,6913500.0
2022-07-12,INCO,12139200.0
2022-07-13,INCO,12327300.0
2022-07-14,INCO,7098800.0
2022-07-15,INCO,28229900.0
2022-07-18,INCO,18284300.0
2022-07-19,INCO,21992200.0
2022-07-20,INCO,21028600.0
2022-07-21,INCO,12762300.0
2022-07-22,INCO,57420000.0
2022-07-25,INCO,18373400.0
2022-07-26,INCO,13418200.0
2022-07-27,INCO,8062800.0
2022-07-28,INCO,44993100.0
2022-07-29,INCO,23951400.0
2022-08-01,INCO,34029700.0
2022-08-02,INCO,29085000.0
2022-08-03,INCO,15964500.0
2022-08-04,INCO,16248600.0
2022-08-05,INCO,17870000.0
2022-08-08,INCO,15268000.0
2022-08-09,INCO,37749600.0
2022-08-10,INCO,20632100.0
2022-08-11,INCO,30749500.0
2022-08-12,INCO,20593900.0
2022-08-15,INCO,15385500.0
2022-08-16,INCO,39206800.0
2022-08-18,INCO,22986100.0
2022-08-19,INCO,23010800.0
2022-08-22,INCO,18713700.0
2022-08-23,INCO,14627700.0
2022-08-24,INCO,14416000.0
2022-08-25,INCO,11915000.0
2022-08-26,INCO,8153800.0
2022-08-29,INCO,16717400.0
2022-08-30,INCO,11315300.0
2022-08-31,INCO,25712700.0
2022-09-01,INCO,12082400.0
2022-09-02,INCO,27195100.0
2022-09-05,INCO,18540500.0
2022-09-06,INCO,22868600.0
2022-09-07,INCO,23133200.0
2022-09-08,INCO,12271900.0
2022-09-09,INCO,20401800.0
2022-09-12,INCO,33401500.0
2022-09-13,INCO,38925500.0
2022-09-14,INCO,18870800.0
2022-09-15,INCO,24045500.0
2022-09-16,INCO,21405100.0
2022-09-19,INCO,12190300.0
2022-09-20,INCO,12804200.0
2022-09-21,INCO,14094600.0
2022-09-22,INCO,10366800.0
2022-09-23,INCO,8758600.0
2022-09-26,INCO,9581800.0
2022-09-27,INCO,12361600.0
2022-09-28,INCO,12308500.0
2022-09-29,INCO,7504200.0
2022-09-30,INCO,13794500.0
2022-10-03,INCO,12138500.0
2022-10-04,INCO,17089200.0
2022-10-05,INCO,15289600.0
2022-10-06,INCO,9630000.0
2022-10-07,INCO,13516300.0
2022-10-10,INCO,12255700.0
2022-10-11,INCO,8469100.0
2022-10-12,INCO,11308900.0
2022-10-13,INCO,5854000.0
2022-10-14,INCO,8163100.0
2022-10-17,INCO,5846200.0
2022-10-18,INCO,3856000.0
2022-10-19,INCO,18198800.0
2022-10-20,INCO,10286400.0
2022-10-21,INCO,15878500.0
2022-10-24,INCO,8531500.0
2022-10-25,INCO,7185200.0
2022-10-26,INCO,8716900.0
2022-10-27,INCO,9722300.0
2022-10-28,INCO,33891000.0
2022-10-31,INCO,9933800.0
2022-11-01,INCO,10436300.0
2022-11-02,INCO,15222200.0
2022-11-03,INCO,3998400.0
2022-11-04,INCO,8740000.0
2022-11-07,INCO,34779300.0
2022-11-08,INCO,11407000.0
2022-11-09,INCO,23059800.0
2022-11-10,INCO,11492100.0
2022-11-11,INCO,42507800.0
2022-11-14,INCO,25572900.0
2022-11-15,INCO,29020600.0
2022-11-16,INCO,10283800.0
2022-11-17,INCO,9260600.0
2022-11-18,INCO,21064400.0
2022-11-21,INCO,4630400.0
2022-11-22,INCO,6550100.0
2022-11-23,INCO,8317300.0
2022-11-24,INCO,4355700.0
2022-11-25,INCO,5201300.0
2022-11-28,INCO,4793500.0
2022-11-29,INCO,15099700.0
2022-11-30,INCO,23602800.0
2022-12-01,INCO,20850800.0
2022-12-02,INCO,24752200.0
2022-12-05,INCO,20839800.0
2022-12-06,INCO,9021100.0
2022-12-07,INCO,12029100.0
2022-12-08,INCO,22687300.0
2022-12-09,INCO,7259600.0
2022-12-12,INCO,5218900.0
2022-12-13,INCO,9152100.0
2022-12-14,INCO,4264300.0
2022-12-15,INCO,5432800.0
2022-12-16,INCO,6185000.0
2022-12-19,INCO,2842400.0
2022-12-20,INCO,8117200.0
2022-12-21,INCO,4452400.0
2022-12-22,INCO,3133500.0
2022-12-23,INCO,10326700.0
2022-12-26,INCO,2468800.0
2022-12-27,INCO,3123900.0
2022-12-28,INCO,3723900.0
2022-12-29,INCO,3640300.0
2022-12-30,INCO,2344700.0
2023-01-02,INCO,1864200.0
2023-01-03,INCO,4382300.0
2023-01-04,INCO,11375800.0
2023-01-05,INCO,14374200.0
2023-01-06,INCO,7538000.0
2023-01-09,INCO,9662500.0
2023-01-10,INCO,7228600.0
2023-01-11,INCO,5551200.0
2023-01-12,INCO,6196500.0
2023-01-13,INCO,3999100.0
2023-01-16,INCO,3717800.0
2023-01-17,INCO,20645200.0
2023-01-18,INCO,9265600.0
2023-01-19,INCO,9146900.0
2023-01-20,INCO,11447900.0
2023-01-24,INCO,4589400.0
2023-01-25,INCO,7505800.0
2023-01-26,INCO,7219400.0
2023-01-27,INCO,9131300.0
2023-01-30,INCO,6995100.0
2023-01-31,INCO,8721900.0
2023-02-01,INCO,14133500.0
2023-02-02,INCO,4954600.0
2023-02-03,INCO,4762400.0
2023-02-06,INCO,7298400.0
2023-02-07,INCO,6454900.0
2023-02-08,INCO,3618700.0
2023-02-09,INCO,10252200.0
2023-02-10,INCO,11411900.0
2023-02-13,INCO,7534300.0
2023-02-14,INCO,3816200.0
2023-02-15,INCO,13695800.0
2023-02-16,INCO,25753500.0
2023-02-17,INCO,12470900.0
2023-02-20,INCO,16299200.0
2023-02-21,INCO,6977100.0
2023-02-22,INCO,7490600.0
2023-02-23,INCO,15425700.0
2023-02-24,INCO,16022100.0
2023-02-27,INCO,10847400.0
2023-02-28,INCO,14276500.0
2023-03-01,INCO,11854600.0
2023-03-02,INCO,8202900.0
2023-03-03,INCO,4793000.0
2023-03-06,INCO,4737700.0
2023-03-07,INCO,11189300.0
2023-03-08,INCO,18680300.0
2023-03-09,INCO,8265200.0
2023-03-10,INCO,14646100.0
2023-03-13,INCO,9579000.0
2023-03-14,INCO,16933900.0
2023-03-15,INCO,9080600.0
2023-03-16,INCO,22452800.0
2023-03-17,INCO,13760500.0
2023-03-20,INCO,7076800.0
2023-03-21,INCO,5637900.0
2023-03-24,INCO,7611800.0
2023-03-27,INCO,4135100.0
2023-03-28,INCO,5104100.0
2023-03-29,INCO,6637800.0
2023-03-30,INCO,4609100.0
2023-03-31,INCO,9499300.0
2023-04-03,INCO,3873100.0
2023-04-04,INCO,3932300.0
2023-04-05,INCO,9112300.0
2023-04-06,INCO,12865700.0
2023-04-10,INCO,4117600.0
2023-04-11,INCO,8718000.0
2023-04-12,INCO,8545700.0
2023-04-13,INCO,4864500.0
2023-04-14,INCO,5327400.0
2023-04-17,INCO,4954700.0
2023-04-18,INCO,4725700.0
2023-04-26,INCO,9647500.0
2023-04-27,INCO,15590000.0
2023-04-28,INCO,21019400.0
2023-05-02,INCO,9378700.0
2023-05-03,INCO,3210600.0
2023-05-04,INCO,7047400.0
2023-05-05,INCO,9259300.0
2023-05-08,INCO,5244000.0
2023-05-09,INCO,4567100.0
2023-05-10,INCO,3620300.0
2023-05-11,INCO,8569400.0
2023-05-12,INCO,6467400.0
2023-05-15,INCO,5197900.0
2023-05-16,INCO,12426600.0
2023-05-17,INCO,9083800.0
2023-05-19,INCO,12382900.0
2023-05-22,INCO,3756400.0
2023-05-23,INCO,5338900.0
2023-05-24,INCO,4737900.0
2023-05-25,INCO,6370700.0
2023-05-26,INCO,5414800.0
2023-05-29,INCO,6184500.0
2023-05-30,INCO,4155900.0
2023-05-31,INCO,11626100.0
2023-06-05,INCO,7319000.0
2023-06-06,INCO,5417000.0
2023-06-07,INCO,6682100.0
2023-06-08,INCO,3847300.0
2023-06-09,INCO,5084200.0
2023-06-12,INCO,4187100.0
2023-06-13,INCO,7079500.0
2023-06-14,INCO,10577000.0
2023-06-15,INCO,8584600.0
2023-06-16,INCO,7611900.0
2023-06-19,INCO,2171100.0
2023-06-20,INCO,2067800.0
2023-06-21,INCO,2337700.0
2023-06-22,INCO,3090400.0
2023-06-23,INCO,4722500.0
2023-06-26,INCO,3512000.0
2023-06-27,INCO,4771400.0
2023-07-03,INCO,3519800.0
2023-07-04,INCO,3144800.0
2023-07-05,INCO,8631500.0
2023-07-06,INCO,4951000.0
2023-07-07,INCO,5128500.0
2023-07-10,INCO,2101700.0
2023-07-11,INCO,8507300.0
2023-07-12,INCO,3163100.0
2023-07-13,INCO,5330400.0
2023-07-14,INCO,4925900.0
2023-07-17,INCO,3902800.0
2023-07-18,INCO,3884400.0
2023-07-20,INCO,5979700.0
2023-07-21,INCO,5437300.0
2023-07-24,INCO,3153500.0
2023-07-25,INCO,9945700.0
2023-07-26,INCO,10759200.0
2023-07-27,INCO,2578900.0
2023-07-28,INCO,4984000.0
2023-07-31,INCO,5188900.0
2023-08-01,INCO,7801600.0
2023-08-02,INCO,4492200.0
2023-08-03,INCO,3010400.0
2023-08-04,INCO,1800200.0
2023-08-07,INCO,3178100.0
2023-08-08,INCO,6105400.0
2023-08-09,INCO,6879400.0
2023-08-10,INCO,6741800.0
2023-08-11,INCO,6279000.0
2023-08-14,INCO,31931300.0
2023-08-15,INCO,11515300.0
2023-08-16,INCO,23631200.0
2023-08-18,INCO,7447400.0
2023-08-21,INCO,7629800.0
2023-08-22,INCO,13718900.0
2023-08-23,INCO,18186000.0
2023-08-24,INCO,8398700.0
2023-08-25,INCO,12480400.0
2023-08-28,INCO,11478300.0
2023-08-29,INCO,5883000.0
2023-08-30,INCO,6884400.0
2023-08-31,INCO,24951900.0
2023-09-01,INCO,5956600.0
2023-09-04,INCO,8990200.0
2023-09-05,INCO,11724300.0
2023-09-06,INCO,11042000.0
2023-09-07,INCO,8285900.0
2023-09-08,INCO,6251700.0
2023-09-11,INCO,10264100.0
2023-09-12,INCO,5506700.0
2023-09-13,INCO,15408500.0
2023-09-14,INCO,7231100.0
2023-09-15,INCO,24672100.0
2023-09-18,INCO,4718300.0
2023-09-19,INCO,6755200.0
2023-09-20,INCO,8533700.0
2023-09-21,INCO,7854300.0
2023-09-22,INCO,5025000.0
2023-09-25,INCO,5970500.0
2023-09-26,INCO,9257500.0
2023-09-27,INCO,7322400.0
2023-09-29,INCO,6943800.0
2023-10-02,INCO,6142200.0
2023-10-03,INCO,11922600.0
2023-10-04,INCO,9642100.0
2023-10-05,INCO,5080700.0
2023-10-06,INCO,3420900.0
2023-10-09,INCO,6867400.0
2023-10-10,INCO,4291100.0
2023-10-11,INCO,6477900.0
2023-10-12,INCO,4193100.0
2023-10-13,INCO,4049700.0
2023-10-16,INCO,3929400.0
2023-10-17,INCO,3178600.0
2023-10-18,INCO,8203700.0
2023-10-19,INCO,10738500.0
2023-10-20,INCO,3200800.0
2023-10-23,INCO,3480200.0
2023-10-24,INCO,2153400.0
2023-10-25,INCO,4969100.0
2023-10-26,INCO,4198100.0
2023-10-27,INCO,14339300.0
2023-10-30,INCO,10792200.0
2023-10-31,INCO,15638400.0
2023-11-01,INCO,10892000.0
2023-11-02,INCO,12325700.0
2023-11-03,INCO,5925600.0
2023-11-06,INCO,5263200.0
2023-11-07,INCO,5825800.0
2023-11-08,INCO,4520500.0
2023-11-09,INCO,9032000.0
2023-11-10,INCO,8700200.0
2023-11-13,INCO,22229400.0
2023-11-14,INCO,14221900.0
2023-11-15,INCO,25844000.0
2023-11-16,INCO,9378700.0
2023-11-17,INCO,10242400.0
2023-11-20,INCO,17510600.0
2023-11-21,INCO,3336300.0
2023-11-22,INCO,5177300.0
2023-11-23,INCO,10968600.0
2023-11-24,INCO,4353500.0
2023-11-27,INCO,7707400.0
2023-11-28,INCO,21607400.0
2023-11-29,INCO,31513600.0
2023-11-30,INCO,252731900.0
2023-12-01,INCO,61869800.0
2023-12-04,INCO,41654300.0
2023-12-05,INCO,32630600.0
2023-12-06,INCO,39330800.0
2023-12-07,INCO,33415500.0
2023-12-08,INCO,21184500.0
2023-12-11,INCO,23613000.0
2023-12-12,INCO,9989200.0
2023-12-13,INCO,25006200.0
2023-12-14,INCO,26538700.0
2023-12-15,INCO,15771500.0
2023-12-18,INCO,5450700.0
2023-12-19,INCO,15024900.0
2023-12-20,INCO,20421100.0
2023-12-21,INCO,7148300.0
2023-12-22,INCO,6202800.0
2023-12-27,INCO,11120700.0
2023-12-28,INCO,9885900.0
2023-12-29,INCO,4211000.0
2024-01-02,INCO,9046500.0
2024-01-03,INCO,6676200.0
2024-01-04,INCO,8441900.0
2024-01-05,INCO,8403900.0
2024-01-08,INCO,5070300.0
2024-01-09,INCO,18665100.0
2024-01-10,INCO,6540600.0
2024-01-11,INCO,13614300.0
2024-01-12,INCO,5067000.0
2024-01-15,INCO,7727600.0
2024-01-16,INCO,7404100.0
2024-01-17,INCO,9666500.0
2024-01-18,INCO,5131000.0
2024-01-19,INCO,11790700.0
2024-01-22,INCO,9137800.0
2024-01-23,INCO,21167600.0
2024-01-24,INCO,13292300.0
2024-01-25,INCO,14699300.0
2024-01-26,INCO,6330900.0
2024-01-29,INCO,13943200.0
2024-01-30,INCO,7115400.0
2024-01-31,INCO,5769900.0
2024-02-01,INCO,7202200.0
2024-02-02,INCO,9044600.0
2024-02-05,INCO,5666800.0
2024-02-06,INCO,44062900.0
2024-02-07,INCO,21735300.0
2024-02-12,INCO,59857400.0
2024-02-13,INCO,32913100.0
2024-02-15,INCO,32104800.0
2024-02-16,INCO,52632700.0
2024-02-19,INCO,38627600.0
2024-02-20,INCO,20154600.0
2024-02-21,INCO,17299300.0
2024-02-22,INCO,25722300.0
2024-02-23,INCO,22813800.0
2024-02-26,INCO,14742700.0
2024-02-27,INCO,27757700.0
2024-02-28,INCO,26288300.0
2024-02-29,INCO,15553300.0
2024-03-01,INCO,19817000.0
2024-03-04,INCO,7401500.0
2024-03-05,INCO,17186300.0
2024-03-06,INCO,15288100.0
2024-03-07,INCO,5977700.0
2024-03-08,INCO,21798300.0
2024-03-13,INCO,37958600.0
2024-03-14,INCO,17277400.0
2024-03-15,INCO,16546300.0
2024-03-18,INCO,10765000.0
2024-03-19,INCO,12063300.0
2024-03-20,INCO,11223700.0
2024-03-21,INCO,18515700.0
2024-03-22,INCO,14362700.0
2024-03-25,INCO,13201900.0
2024-03-26,INCO,9228000.0
2024-03-27,INCO,8110900.0
2024-03-28,INCO,5986400.0
2024-04-01,INCO,10142100.0
2024-04-02,INCO,11265000.0
2024-04-03,INCO,7431100.0
2024-04-04,INCO,9325100.0
2024-04-05,INCO,7486400.0
2024-04-16,INCO,48418100.0
2024-04-17,INCO,29768300.0
2024-04-18,INCO,20382500.0
2024-04-19,INCO,34149500.0
2024-04-22,INCO,34893100.0
2024-04-23,INCO,21401600.0
2024-04-24,INCO,16263000.0
2024-04-25,INCO,19166500.0
2024-04-26,INCO,11182000.0
2024-04-29,INCO,6838500.0
2024-04-30,INCO,10688100.0
2024-05-02,INCO,8048200.0
2024-05-03,INCO,5500400.0
2024-05-06,INCO,11612700.0
2024-05-07,INCO,43610400.0
2024-05-08,INCO,15405500.0
2024-05-13,INCO,9126100.0
2024-05-14,INCO,10800000.0
2024-05-15,INCO,12846400.0
2024-05-16,INCO,14236600.0
2024-05-17,INCO,59912300.0
2024-05-20,INCO,97901000.0
2024-05-21,INCO,32417500.0
2024-05-22,INCO,19562900.0
2024-05-27,INCO,29203400.0
2024-05-28,INCO,26285300.0
2024-05-29,INCO,22843000.0
2024-05-30,INCO,12427600.0
2024-05-31,INCO,12813700.0
2024-06-03,INCO,15698900.0
2024-06-04,INCO,26717100.0
2024-06-05,INCO,27845700.0
2024-06-06,INCO,16576400.0
2024-06-07,INCO,15452300.0
2024-06-10,INCO,15107300.0
2024-06-11,INCO,20577100.0
2024-06-12,INCO,20309700.0
2024-06-13,INCO,10465700.0
2024-06-14,INCO,15554800.0
2024-06-19,INCO,16072800.0
2024-06-20,INCO,9855800.0
2024-06-21,INCO,17475300.0
2024-06-24,INCO,13355600.0
2024-06-25,INCO,13694000.0
2024-06-26,INCO,9943100.0
2024-06-27,INCO,10839500.0
2024-06-28,INCO,27987700.0
2024-07-01,INCO,13192900.0
2024-07-02,INCO,17234500.0
2024-07-03,INCO,22185500.0
2024-07-04,INCO,18750600.0
2024-07-05,INCO,8782200.0
2024-07-08,INCO,16393100.0
2024-07-09,INCO,21215900.0
2024-07-10,INCO,14934300.0
2024-07-11,INCO,47000700.0
2024-07-12,INCO,20325500.0
2024-07-15,INCO,21965700.0
2024-07-16,INCO,25683400.0
2024-07-17,INCO,17822900.0
2024-07-18,INCO,8966800.0
2024-07-19,INCO,6306400.0
2024-07-22,INCO,9947800.0
2024-07-23,INCO,12706700.0
2024-07-24,INCO,5481200.0
2024-07-25,INCO,11591200.0
2024-07-26,INCO,5127700.0
2024-07-29,INCO,9595400.0
2024-07-30,INCO,12994900.0
2024-07-31,INCO,13855600.0
2024-08-01,INCO,19162700.0
2024-08-02,INCO,12437400.0
2024-08-05,INCO,24576700.0
2024-08-06,INCO,9603700.0
2024-08-07,INCO,7640900.0
2024-08-08,INCO,6808000.0
2024-08-09,INCO,8791000.0
2024-08-12,INCO,18413000.0
2024-08-13,INCO,17827500.0
2024-08-14,INCO,13566800.0
2024-08-15,INCO,27596100.0
2024-08-16,INCO,35922700.0
2024-08-19,INCO,12222600.0
2024-08-20,INCO,23310200.0
2024-08-21,INCO,19421100.0
2024-08-22,INCO,18187600.0
2024-08-23,INCO,15014700.0
2024-08-26,INCO,17044600.0
2024-08-27,INCO,14641300.0
2024-08-28,INCO,17698600.0
2024-08-29,INCO,16194500.0
2024-08-30,INCO,51089400.0
2024-09-02,INCO,16516300.0
2024-09-03,INCO,8552200.0
2024-09-04,INCO,20268800.0
2024-09-05,INCO,10618900.0
2024-09-06,INCO,7554500.0
2024-09-09,INCO,13116900.0
2024-09-10,INCO,8653300.0
2024-09-11,INCO,8646900.0
2024-09-12,INCO,13748800.0
2024-09-13,INCO,9422100.0
2024-09-17,INCO,13270700.0
2024-09-18,INCO,9468100.0
2024-09-19,INCO,7430700.0
2024-09-20,INCO,15009700.0
2024-09-23,INCO,13906100.0
2024-09-24,INCO,11487200.0
2024-09-25,INCO,75089500.0
2024-09-26,INCO,38510300.0
2024-09-27,INCO,28554600.0
2024-09-30,INCO,42119500.0
2024-10-01,INCO,43469300.0
2024-10-02,INCO,40480600.0
2024-10-03,INCO,30917300.0
2024-10-04,INCO,26533200.0
2024-10-07,INCO,27218300.0
2024-10-08,INCO,43343600.0
2024-10-09,INCO,24209600.0
2024-10-10,INCO,20085300.0
2024-10-11,INCO,9835000.0
2024-10-14,INCO,15418600.0
2024-10-15,INCO,10851100.0
2024-10-16,INCO,9160700.0
2024-10-17,INCO,10893400.0
2024-10-18,INCO,23073300.0
2024-10-21,INCO,26332400.0
2024-10-22,INCO,14262700.0
2024-10-23,INCO,7857500.0
2024-10-24,INCO,7038000.0
2024-10-25,INCO,5240800.0
2024-10-28,INCO,7049500.0
2024-10-29,INCO,10013800.0
2024-10-30,INCO,21530900.0
2024-10-31,INCO,24112700.0
2024-11-01,INCO,5664500.0
2024-11-04,INCO,8070800.0
2024-11-05,INCO,7777200.0
2024-11-06,INCO,9160200.0
2024-11-07,INCO,9856500.0
2024-11-08,INCO,9223100.0
2024-11-11,INCO,11315600.0
2024-11-12,INCO,5775900.0
2024-11-13,INCO,5109600.0
2024-11-14,INCO,15247900.0
2024-11-15,INCO,6390700.0
2024-11-18,INCO,5417200.0
2024-11-19,INCO,5656900.0
2024-11-20,INCO,4600500.0
2024-11-21,INCO,3393000.0
2024-11-22,INCO,6593200.0
2024-11-25,INCO,7351300.0
2024-11-26,INCO,3768500.0
2024-11-28,INCO,4626400.0
2024-11-29,INCO,4848200.0
2024-12-02,INCO,4101900.0
2024-12-03,INCO,5880100.0
2024-12-04,INCO,6535800.0
2024-12-05,INCO,4625700.0
2024-12-06,INCO,1704300.0
2024-12-09,INCO,3221600.0
2024-12-10,INCO,10689100.0
2024-12-11,INCO,4711500.0
2024-12-12,INCO,13074400.0
2024-12-13,INCO,14615300.0
2024-12-16,INCO,4077800.0
2024-12-17,INCO,3616200.0
2024-12-18,INCO,3203300.0
2024-12-19,INCO,8656100.0
2024-12-20,INCO,5153900.0
2024-12-23,INCO,4684200.0
2024-12-24,INCO,1258900.0
2024-12-27,INCO,2715200.0
2024-12-30,INCO,2842500.0
2025-01-02,INCO,3175000.0
2025-01-03,INCO,1514600.0
2025-01-06,INCO,8128600.0
2025-01-07,INCO,5193700.0
2025-01-08,INCO,7999800.0
2025-01-09,INCO,3614100.0
2025-01-10,INCO,2808200.0
2025-01-13,INCO,5468400.0
2025-01-14,INCO,18120900.0
2025-01-15,INCO,8441400.0
2025-01-16,INCO,3703700.0
2025-01-17,INCO,3584000.0
2025-01-20,INCO,4849200.0
2025-01-21,INCO,3025900.0
2025-01-22,INCO,3338000.0
2025-01-23,INCO,6833300.0
2025-01-24,INCO,19583400.0
2025-01-30,INCO,16002000.0
2025-01-31,INCO,12502300.0
2025-02-03,INCO,18695500.0
2025-02-04,INCO,8754300.0
2025-02-05,INCO,7042800.0
2025-02-06,INCO,7340300.0
2025-02-07,INCO,10357200.0
2025-02-10,INCO,6072800.0
2025-02-11,INCO,5669900.0
2025-02-12,INCO,7446400.0
2025-02-13,INCO,6294000.0
2025-02-14,INCO,4746400.0
2025-02-17,INCO,7969100.0
2025-02-18,INCO,6871600.0
2025-02-19,INCO,3953500.0
2025-02-20,INCO,2729100.0
2025-02-21,INCO,11746800.0
2019-07-29,INDF,4438700.0
2019-07-30,INDF,5031900.0
2019-07-31,INDF,19169900.0
2019-08-01,INDF,18334700.0
2019-08-02,INDF,10270700.0
2019-08-05,INDF,12609000.0
2019-08-06,INDF,10653000.0
2019-08-07,INDF,17231200.0
2019-08-08,INDF,20685700.0
2019-08-09,INDF,7997400.0
2019-08-12,INDF,4498900.0
2019-08-13,INDF,11267800.0
2019-08-14,INDF,5866700.0
2019-08-15,INDF,7643200.0
2019-08-16,INDF,5535400.0
2019-08-19,INDF,8249500.0
2019-08-20,INDF,9977800.0
2019-08-21,INDF,6443600.0
2019-08-22,INDF,7393700.0
2019-08-23,INDF,7149600.0
2019-08-26,INDF,5711000.0
2019-08-27,INDF,13192800.0
2019-08-28,INDF,7963000.0
2019-08-29,INDF,11700100.0
2019-08-30,INDF,9889400.0
2019-09-02,INDF,9369700.0
2019-09-03,INDF,7706100.0
2019-09-04,INDF,9324600.0
2019-09-05,INDF,7312800.0
2019-09-06,INDF,5362100.0
2019-09-09,INDF,4149100.0
2019-09-10,INDF,4575600.0
2019-09-11,INDF,11398100.0
2019-09-12,INDF,6983000.0
2019-09-13,INDF,6772500.0
2019-09-16,INDF,5113900.0
2019-09-17,INDF,4795900.0
2019-09-18,INDF,2632100.0
2019-09-19,INDF,6527100.0
2019-09-20,INDF,13737300.0
2019-09-23,INDF,2778400.0
2019-09-24,INDF,3600000.0
2019-09-25,INDF,3972700.0
2019-09-26,INDF,4446500.0
2019-09-27,INDF,5460800.0
2019-09-30,INDF,6606000.0
2019-10-01,INDF,5195000.0
2019-10-02,INDF,2689900.0
2019-10-03,INDF,5708400.0
2019-10-04,INDF,3454800.0
2019-10-07,INDF,3308900.0
2019-10-08,INDF,5185000.0
2019-10-09,INDF,4204200.0
2019-10-10,INDF,10380200.0
2019-10-11,INDF,4374300.0
2019-10-14,INDF,4499900.0
2019-10-15,INDF,7251800.0
2019-10-16,INDF,8010700.0
2019-10-17,INDF,6389800.0
2019-10-18,INDF,7120500.0
2019-10-21,INDF,4544700.0
2019-10-22,INDF,11591900.0
2019-10-23,INDF,9843300.0
2019-10-24,INDF,8181100.0
2019-10-25,INDF,9747800.0
2019-10-28,INDF,4391100.0
2019-10-29,INDF,7541900.0
2019-10-30,INDF,4998800.0
2019-10-31,INDF,9579200.0
2019-11-01,INDF,3249100.0
2019-11-04,INDF,7750100.0
2019-11-05,INDF,11215700.0
2019-11-06,INDF,8828500.0
2019-11-07,INDF,8626700.0
2019-11-08,INDF,3504300.0
2019-11-11,INDF,5005400.0
2019-11-12,INDF,6407100.0
2019-11-13,INDF,4591100.0
2019-11-14,INDF,5521600.0
2019-11-15,INDF,5739900.0
2019-11-18,INDF,5867400.0
2019-11-19,INDF,3962900.0
2019-11-20,INDF,3206700.0
2019-11-21,INDF,9687500.0
2019-11-22,INDF,7584100.0
2019-11-25,INDF,7782900.0
2019-11-26,INDF,18468700.0
2019-11-27,INDF,3531100.0
2019-11-28,INDF,4600700.0
2019-11-29,INDF,5127000.0
2019-12-02,INDF,7471500.0
2019-12-03,INDF,7427300.0
2019-12-04,INDF,4190600.0
2019-12-05,INDF,5737000.0
2019-12-06,INDF,8394200.0
2019-12-09,INDF,8359900.0
2019-12-10,INDF,6171400.0
2019-12-11,INDF,4544100.0
2019-12-12,INDF,11772400.0
2019-12-13,INDF,5810400.0
2019-12-16,INDF,4859200.0
2019-12-17,INDF,6208100.0
2019-12-18,INDF,8303900.0
2019-12-19,INDF,4551700.0
2019-12-20,INDF,10539600.0
2019-12-23,INDF,5099500.0
2019-12-26,INDF,5716000.0
2019-12-27,INDF,6021500.0
2019-12-30,INDF,5321600.0
2020-01-02,INDF,5257300.0
2020-01-03,INDF,7682700.0
2020-01-06,INDF,5142700.0
2020-01-07,INDF,7510200.0
2020-01-08,INDF,7760200.0
2020-01-09,INDF,5890300.0
2020-01-10,INDF,6471300.0
2020-01-13,INDF,5178800.0
2020-01-14,INDF,6547800.0
2020-01-15,INDF,13124400.0
2020-01-16,INDF,7232700.0
2020-01-17,INDF,7379500.0
2020-01-20,INDF,11314800.0
2020-01-21,INDF,12007100.0
2020-01-22,INDF,8109000.0
2020-01-23,INDF,4747900.0
2020-01-24,INDF,2377300.0
2020-01-27,INDF,4163600.0
2020-01-28,INDF,5373100.0
2020-01-29,INDF,3673100.0
2020-01-30,INDF,4874900.0
2020-01-31,INDF,10189200.0
2020-02-03,INDF,6488600.0
2020-02-04,INDF,5253300.0
2020-02-05,INDF,5380800.0
2020-02-06,INDF,4353700.0
2020-02-07,INDF,4827500.0
2020-02-10,INDF,3995300.0
2020-02-11,INDF,7945200.0
2020-02-12,INDF,25892100.0
2020-02-13,INDF,11580200.0
2020-02-14,INDF,4838500.0
2020-02-17,INDF,3342000.0
2020-02-18,INDF,5887700.0
2020-02-19,INDF,5247600.0
2020-02-20,INDF,10616800.0
2020-02-21,INDF,6993800.0
2020-02-24,INDF,6967200.0
2020-02-25,INDF,6131700.0
2020-02-26,INDF,9428000.0
2020-02-27,INDF,5442100.0
2020-02-28,INDF,13279200.0
2020-03-02,INDF,14024800.0
2020-03-03,INDF,8924900.0
2020-03-04,INDF,8989200.0
2020-03-05,INDF,4037100.0
2020-03-06,INDF,5741200.0
2020-03-09,INDF,10550500.0
2020-03-10,INDF,10166500.0
2020-03-11,INDF,5828200.0
2020-03-12,INDF,7287800.0
2020-03-13,INDF,21040100.0
2020-03-16,INDF,13687800.0
2020-03-17,INDF,11764900.0
2020-03-18,INDF,9846800.0
2020-03-19,INDF,5986200.0
2020-03-20,INDF,31471200.0
2020-03-23,INDF,7765500.0
2020-03-24,INDF,16410200.0
2020-03-26,INDF,22194900.0
2020-03-27,INDF,26793200.0
2020-03-30,INDF,10482900.0
2020-03-31,INDF,23828700.0
2020-04-01,INDF,15997900.0
2020-04-02,INDF,12752200.0
2020-04-03,INDF,12287400.0
